"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+4.97947214076E+008, +8.40943839517E-007, +9.90395281664E-003
+5.00586510264E+008, +1.04367664000E-006, +9.96424468413E-003
+5.03225806452E+008, +3.37935965826E-007, +1.00259312859E-002
+5.05865102639E+008, +1.07351610235E-006, +1.00862560645E-002
+5.08504398827E+008, +3.73389938608E-008, +1.01469653744E-002
+5.11143695015E+008, -4.13429324881E-008, +1.02091678889E-002
+5.13782991202E+008, +5.21844813549E-007, +1.02700828446E-002
+5.16422287390E+008, +5.14678532679E-007, +1.03316971260E-002
+5.19061583578E+008, +7.19680562108E-007, +1.03936018710E-002
+5.21700879765E+008, +6.93253915781E-007, +1.04546504892E-002
+5.24340175953E+008, +6.72780538199E-007, +1.05172216715E-002
+5.26979472141E+008, +6.78040888788E-007, +1.05795787522E-002
+5.29618768328E+008, -3.91120307647E-007, +1.06416682171E-002
+5.32258064516E+008, -7.09051607761E-007, +1.07043726376E-002
+5.34897360704E+008, -1.76423841663E-006, +1.07659862301E-002
+5.37536656891E+008, -2.03554247394E-006, +1.08291321507E-002
+5.40175953079E+008, -1.46501470136E-006, +1.08923449910E-002
+5.42815249267E+008, -2.27922669380E-006, +1.09556341150E-002
+5.45454545455E+008, -2.53542321331E-006, +1.10184978647E-002
+5.48093841642E+008, -3.50349721604E-006, +1.10815748191E-002
+5.50733137830E+008, -3.54883694447E-006, +1.11453050620E-002
+5.53372434018E+008, -2.63229376418E-006, +1.12096584279E-002
+5.56011730205E+008, -2.83280870891E-006, +1.12740178145E-002
+5.58651026393E+008, -2.10346281888E-006, +1.13388338140E-002
+5.61290322581E+008, -3.28172339028E-006, +1.14027994163E-002
+5.63929618768E+008, -2.56427431503E-006, +1.14671920282E-002
+5.66568914956E+008, -2.52581063200E-006, +1.15326758840E-002
+5.69208211144E+008, -3.41904696933E-006, +1.15969350081E-002
+5.71847507331E+008, -3.72676729579E-006, +1.16625291855E-002
+5.74486803519E+008, -4.04863517652E-006, +1.17283249695E-002
+5.77126099707E+008, -4.02848167688E-006, +1.17927590041E-002
+5.79765395894E+008, -4.70408294878E-006, +1.18585618159E-002
+5.82404692082E+008, -4.84083524621E-006, +1.19260436017E-002
+5.85043988270E+008, -5.06735900502E-006, +1.19917294877E-002
+5.87683284457E+008, -3.92158509074E-006, +1.20569292524E-002
+5.90322580645E+008, -4.98078556782E-006, +1.21229529628E-002
+5.92961876833E+008, -6.00481529202E-006, +1.21896471414E-002
+5.95601173021E+008, -5.89658440314E-006, +1.22557051015E-002
+5.98240469208E+008, -7.42859954902E-006, +1.23220311843E-002
+6.00879765396E+008, -7.83245577624E-006, +1.23895003260E-002
+6.03519061584E+008, -6.68246310298E-006, +1.24560632743E-002
+6.06158357771E+008, -7.04521769388E-006, +1.25226355041E-002
+6.08797653959E+008, -7.30730128705E-006, +1.25907876573E-002
+6.11436950147E+008, -5.18895651324E-006, +1.26578725057E-002
+6.14076246334E+008, -5.82677142246E-006, +1.27259048783E-002
+6.16715542522E+008, -5.06029161196E-006, +1.27949886392E-002
+6.19354838710E+008, -2.58319539199E-006, +1.28625125497E-002
+6.21994134897E+008, -3.34648768560E-006, +1.29306125574E-002
+6.24633431085E+008, -4.04272346150E-006, +1.30000080175E-002
+6.27272727273E+008, -1.72283799473E-006, +1.30689982390E-002
+6.29912023460E+008, -2.27272340988E-006, +1.31389116092E-002
+6.32551319648E+008, -2.74068692612E-006, +1.32075469893E-002
+6.35190615836E+008, -7.31515925939E-007, +1.32788063890E-002
+6.37829912023E+008, -2.38032821678E-006, +1.33491053531E-002
+6.40469208211E+008, -2.20351921171E-006, +1.34184504776E-002
+6.43108504399E+008, -2.18408469581E-006, +1.34902730640E-002
+6.45747800587E+008, -2.14567808505E-006, +1.35609151748E-002
+6.48387096774E+008, -2.21520014022E-006, +1.36312843185E-002
+6.51026392962E+008, -2.38050140179E-006, +1.37045169649E-002
+6.53665689150E+008, -9.64288870214E-007, +1.37764851058E-002
+6.56304985337E+008, -3.24704292238E-006, +1.38489838127E-002
+6.58944281525E+008, -2.79030682783E-006, +1.39210021055E-002
+6.61583577713E+008, -3.80236696989E-006, +1.39925443489E-002
+6.64222873900E+008, -3.92226725327E-006, +1.40673982671E-002
+6.66862170088E+008, -4.20130300764E-006, +1.41397731767E-002
